time,value
2022-01-20 02:45:00,5.025165584030515
2022-01-20 02:45:00,6.410127994125903
2022-01-20 02:45:00,14.931157136465274
2022-01-20 02:50:00,5.158363963661631
2022-01-20 02:50:00,6.838232740331216
2022-01-20 02:50:00,14.391458742520015
2022-01-20 02:55:00,5.046782294937638
2022-01-20 02:55:00,6.8819971110275375
2022-01-20 02:55:00,14.129206920060899
2022-01-20 03:00:00,5.009068896652729
2022-01-20 03:00:00,6.7017770509398025
2022-01-20 03:00:00,13.972029809586125
2022-01-20 03:05:00,5.477348476447676
2022-01-20 03:05:00,6.940004584170287
2022-01-20 03:05:00,13.68193809050613
2022-01-20 03:10:00,5.005204051774917
2022-01-20 03:10:00,6.850353922581872
2022-01-20 03:10:00,14.248550115745399
2022-01-20 03:15:00,5.1434184707263055
2022-01-20 03:15:00,6.853976409289495
2022-01-20 03:15:00,13.733864642362157
2022-01-20 03:20:00,5.117529703782692
2022-01-20 03:20:00,6.735419632626688
2022-01-20 03:20:00,13.813591032213594
2022-01-20 03:25:00,4.879399545713763
2022-01-20 03:25:00,6.600216956439995
2022-01-20 03:25:00,14.654868195504918
2022-01-20 03:30:00,5.218181423999774
2022-01-20 03:30:00,6.759629191479384
2022-01-20 03:30:00,13.250289420717662
2022-01-20 03:35:00,5.163465649168205
2022-01-20 03:35:00,7.798091102447735
2022-01-20 03:35:00,14.667225730541166
2022-01-20 03:40:00,5.2099512656410125
2022-01-20 03:40:00,6.981929482925309
2022-01-20 03:40:00,15.217658780035244
2022-01-20 03:45:00,5.138816826991569
2022-01-20 03:45:00,7.065435412882894
2022-01-20 03:45:00,14.076216506483417
2022-01-20 03:50:00,4.990218472939613
2022-01-20 03:50:00,6.610594142083945
2022-01-20 03:50:00,15.321257054751477
2022-01-20 03:55:00,5.015549853269178
2022-01-20 03:55:00,6.914390820686228
2022-01-20 03:55:00,14.589648998719525
2022-01-20 04:00:00,5.116306182649953
2022-01-20 04:00:00,7.251127691087065
2022-01-20 04:00:00,13.794330848824583
2022-01-20 04:05:00,5.158966253436489
2022-01-20 04:05:00,7.251127691087065
2022-01-20 04:05:00,14.016981253394576
2022-01-20 04:10:00,5.502710809237784
2022-01-20 04:10:00,7.251127691087065
2022-01-20 04:10:00,15.06652182147305
2022-01-20 04:15:00,5.380538844787901
2022-01-20 04:15:00,14.752700707721129
2022-01-20 04:20:00,5.584114079222991
2022-01-20 04:20:00,14.636932586783974
2022-01-20 04:25:00,5.627327637944432
2022-01-20 04:25:00,16.003463901732367
2022-01-20 04:30:00,5.575658324930156
2022-01-20 04:30:00,14.334682402201226
2022-01-20 04:35:00,6.473569839316716
2022-01-20 04:35:00,16.331306909241086
2022-01-20 04:40:00,5.770505211935114
2022-01-20 04:40:00,14.92786559863255
2022-01-20 04:45:00,5.531718724484942
2022-01-20 04:45:00,15.329653805412306
2022-01-20 04:50:00,5.136405202645758
2022-01-20 04:50:00,14.384575842643766
2022-01-20 04:55:00,5.324029204492583
2022-01-20 04:55:00,14.570024637229952
2022-01-20 05:00:00,5.011934213713131
2022-01-20 05:00:00,13.686551198187951
2022-01-20 05:05:00,4.95911186450411
2022-01-20 05:05:00,14.315657454833016
2022-01-20 05:10:00,5.068899256347399
2022-01-20 05:10:00,13.854327118276366
2022-01-20 05:15:00,5.036619929440398
2022-01-20 05:15:00,13.79999296044618
2022-01-20 05:20:00,5.294154645506717
2022-01-20 05:20:00,13.480135207923862
2022-01-20 05:25:00,4.989534914225336
2022-01-20 05:25:00,14.306392394848071
2022-01-20 05:30:00,5.315358244257751
2022-01-20 05:30:00,14.283841684362564
2022-01-20 05:35:00,5.2466994270353595
2022-01-20 05:35:00,13.918133005137681
2022-01-20 05:40:00,5.0865793225812554
2022-01-20 05:40:00,14.023723686393597
2022-01-20 05:45:00,5.345547449193478
2022-01-20 05:45:00,14.084452968279052
2022-01-20 05:50:00,5.394230691145417
2022-01-20 05:50:00,13.552424237957768
2022-01-20 05:55:00,5.092861634984911
2022-01-20 05:55:00,15.23523641905589
2022-01-20 06:00:00,5.051548122434142
2022-01-20 06:00:00,13.375314040459152
2022-01-20 06:05:00,5.051548122434142
2022-01-20 06:05:00,13.375314040459152
2022-01-20 06:05:00,44.44051594957974
2022-01-20 06:10:00,5.051548122434142
2022-01-20 06:10:00,13.375314040459152
2022-01-20 06:10:00,45.60336817568534
2022-01-20 06:15:00,43.768012447239116
2022-01-20 06:20:00,43.71898709564021
2022-01-20 06:25:00,45.06797282346376
2022-01-20 06:30:00,44.60588963677168
2022-01-20 06:35:00,44.10702588528885
2022-01-20 06:40:00,45.03315226114889
2022-01-20 06:45:00,44.73384098073976
2022-01-20 06:50:00,44.5264368477049
2022-01-20 06:55:00,45.51382943982763
2022-01-20 07:00:00,47.84995445425658
2022-01-20 07:05:00,46.051735736549176
2022-01-20 07:10:00,44.35847607804898
2022-01-20 07:15:00,46.04016673736465
2022-01-20 07:20:00,44.029435127158855
2022-01-20 07:25:00,44.212087057603824
2022-01-20 07:30:00,45.34811940812892
2022-01-20 07:35:00,44.00796489373295
2022-01-20 07:40:00,46.17138541634321
2022-01-20 07:45:00,44.96084545971567
2022-01-20 07:50:00,45.31711230633586
2022-01-20 07:55:00,44.10409618138034
2022-01-20 08:00:00,44.34953048984867
2022-01-20 08:05:00,5.178165609968104
2022-01-20 08:05:00,6.4623707973343905
2022-01-20 08:05:00,14.426999909087243
2022-01-20 08:05:00,47.22381326337839
2022-01-20 08:10:00,5.0846387220480285
2022-01-20 08:10:00,6.7772002836418235
2022-01-20 08:10:00,14.408193574730308
2022-01-20 08:10:00,45.82388944251291
2022-01-20 08:15:00,5.199379865431036
2022-01-20 08:15:00,7.076662138761051
2022-01-20 08:15:00,13.57442830318634
2022-01-20 08:15:00,45.46670809944627
2022-01-20 08:20:00,5.686263167916494
2022-01-20 08:20:00,6.754197169469011
2022-01-20 08:20:00,14.250196856652899
2022-01-20 08:20:00,44.42455100015532
2022-01-20 08:25:00,5.182992946810425
2022-01-20 08:25:00,7.011024405645041
2022-01-20 08:25:00,14.617484570379009
2022-01-20 08:25:00,43.65898173933324
2022-01-20 08:30:00,5.534518887709073
2022-01-20 08:30:00,6.691913190759935
2022-01-20 08:30:00,15.660071216804042
2022-01-20 08:30:00,44.7587123431058
2022-01-20 08:35:00,5.222583805458456
2022-01-20 08:35:00,7.0181997020487445
2022-01-20 08:35:00,15.063468311289071
2022-01-20 08:35:00,44.39265766932954
2022-01-20 08:40:00,5.579005892883403
2022-01-20 08:40:00,6.7710135873813675
2022-01-20 08:40:00,16.095639195753414
2022-01-20 08:40:00,43.629047990030045
2022-01-20 08:45:00,5.320424267865853
2022-01-20 08:45:00,6.8528905445928
2022-01-20 08:45:00,14.059020679850681
2022-01-20 08:45:00,44.59556242829737
2022-01-20 08:50:00,5.347832063482446
2022-01-20 08:50:00,6.5578246742255475
2022-01-20 08:50:00,16.245136816284003
2022-01-20 08:50:00,44.435092150593846
2022-01-20 08:55:00,5.409234820729626
2022-01-20 08:55:00,6.420948643658074
2022-01-20 08:55:00,15.22549171971513
2022-01-20 08:55:00,44.749357888840414
2022-01-20 09:00:00,5.178535746191998
2022-01-20 09:00:00,6.643384380013952
2022-01-20 09:00:00,14.31377837954301
2022-01-20 09:00:00,44.07729424968636
2022-01-20 09:05:00,5.0487276394067715
2022-01-20 09:05:00,6.409914948595326
2022-01-20 09:05:00,14.697178801666924
2022-01-20 09:05:00,45.7591067606825
2022-01-20 09:10:00,5.090820850895513
2022-01-20 09:10:00,6.551281652780294
2022-01-20 09:10:00,14.198415623885282
2022-01-20 09:10:00,45.74905357463952
2022-01-20 09:15:00,5.1327769443332425
2022-01-20 09:15:00,6.402297562867618
2022-01-20 09:15:00,14.037861759350415
2022-01-20 09:15:00,47.50368904601115
2022-01-20 09:20:00,5.347556963594795
2022-01-20 09:20:00,6.7014871299020555
2022-01-20 09:20:00,14.676724501818509
2022-01-20 09:20:00,46.65172709389954
2022-01-20 09:25:00,5.089388870771775
2022-01-20 09:25:00,6.45080074588117
2022-01-20 09:25:00,14.058325890110869
2022-01-20 09:25:00,45.30245046444179
2022-01-20 09:30:00,5.102079662915973
2022-01-20 09:30:00,6.748937873905581
2022-01-20 09:30:00,14.516639583255294
2022-01-20 09:30:00,45.48185404666228
2022-01-20 09:35:00,5.079915206524053
2022-01-20 09:35:00,6.983474016694042
2022-01-20 09:35:00,13.644422185659801
2022-01-20 09:35:00,44.087112834280504
2022-01-20 09:40:00,5.484851414876604
2022-01-20 09:40:00,17.236913224989475
2022-01-20 09:40:00,14.72549809960588
2022-01-20 09:40:00,43.90687145798263
2022-01-20 09:45:00,5.04168170838095
2022-01-20 09:45:00,6.6500524964998515
2022-01-20 09:45:00,14.86260714015377
2022-01-20 09:45:00,44.743672390533234
2022-01-20 09:50:00,5.164937000896686
2022-01-20 09:50:00,6.942654196536988
2022-01-20 09:50:00,14.909314417980799
2022-01-20 09:50:00,45.13767392720041
2022-01-20 09:55:00,5.122268451007463
2022-01-20 09:55:00,6.673656797914876
2022-01-20 09:55:00,14.894761301188009
2022-01-20 09:55:00,44.836725716930374
2022-01-20 10:00:00,5.081992459832138
2022-01-20 10:00:00,6.7417739531161684
2022-01-20 10:00:00,15.173738866825273
2022-01-20 10:00:00,44.4567302324594
2022-01-20 10:05:00,5.104967006641437
2022-01-20 10:05:00,6.324394649146862
2022-01-20 10:05:00,15.173738866825273
2022-01-20 10:05:00,44.4567302324594
2022-01-20 10:10:00,5.083082692663664
2022-01-20 10:10:00,6.824363255527441
2022-01-20 10:10:00,15.173738866825273
2022-01-20 10:10:00,44.4567302324594
2022-01-20 10:15:00,5.334292771005021
2022-01-20 10:15:00,6.411326999496535
2022-01-20 10:20:00,5.06865941090798
2022-01-20 10:20:00,7.17282301261654
2022-01-20 10:25:00,5.024169435396801
2022-01-20 10:25:00,6.876222435125788
2022-01-20 10:30:00,5.539205465604092
2022-01-20 10:30:00,6.823705737787289
2022-01-20 10:35:00,5.6777994158227365
2022-01-20 10:35:00,22.58820707722451
2022-01-20 10:40:00,5.203913209948582
2022-01-20 10:40:00,6.63001065813003
2022-01-20 10:45:00,5.052701679645957
2022-01-20 10:45:00,6.650894573150061
2022-01-20 10:50:00,5.455541118738252
2022-01-20 10:50:00,6.5600547411219825
2022-01-20 10:55:00,5.386493835284659
2022-01-20 10:55:00,6.606353754682453
2022-01-20 11:00:00,5.4153830757066155
2022-01-20 11:00:00,6.640280978894293
2022-01-20 11:05:00,5.425821006972399
2022-01-20 11:05:00,6.64486728366456
2022-01-20 11:10:00,5.259371567158829
2022-01-20 11:10:00,6.6899158900069144
2022-01-20 11:15:00,5.236597004676921
2022-01-20 11:15:00,6.693500333480995
2022-01-20 11:20:00,5.5303152491419025
2022-01-20 11:20:00,6.538035899435226
2022-01-20 11:25:00,5.131032503685921
2022-01-20 11:25:00,6.866269189299874
2022-01-20 11:30:00,5.136411902992966
2022-01-20 11:30:00,6.51273973924479
2022-01-20 11:35:00,4.980844767268161
2022-01-20 11:35:00,6.647251024047613
2022-01-20 11:40:00,5.199165255830142
2022-01-20 11:40:00,6.678812312104742
2022-01-20 11:45:00,5.09534313805716
2022-01-20 11:45:00,6.687395818499214
2022-01-20 11:50:00,5.294017199522311
2022-01-20 11:50:00,6.3727828094036605
2022-01-20 11:55:00,5.003733638098448
2022-01-20 11:55:00,6.79389616909889
2022-01-20 12:00:00,5.245653222066908
2022-01-20 12:00:00,6.87366807082783
2022-01-20 12:05:00,5.245653222066908
2022-01-20 12:05:00,6.87366807082783
2022-01-20 12:05:00,15.35872520558985
2022-01-20 12:10:00,5.245653222066908
2022-01-20 12:10:00,6.87366807082783
2022-01-20 12:10:00,14.129187994572018
2022-01-20 12:15:00,13.68064914576935
2022-01-20 12:20:00,14.028955251981216
2022-01-20 12:25:00,14.17626462146806
2022-01-20 12:30:00,14.82322764541404
2022-01-20 12:35:00,14.336829871935114
2022-01-20 12:40:00,15.042377393551707
2022-01-20 12:45:00,14.964198456510537
2022-01-20 12:50:00,14.804323944610337
2022-01-20 12:55:00,13.918202514927245
2022-01-20 13:00:00,15.302143545406281
2022-01-20 13:05:00,14.480455310975643
2022-01-20 13:10:00,15.038675735526422
2022-01-20 13:15:00,14.890090757215866
2022-01-20 13:20:00,14.115328327421075
2022-01-20 13:25:00,14.631533886246256
2022-01-20 13:30:00,13.896222594203058
2022-01-20 13:35:00,14.701199369411148
2022-01-20 13:40:00,14.953887645884066
2022-01-20 13:45:00,14.627567955107072
2022-01-20 13:50:00,14.515846067014447
2022-01-20 13:55:00,19.10391132592799
2022-01-20 14:00:00,14.827224658131218
2022-01-20 14:05:00,6.651883107143382
2022-01-20 14:05:00,7.498003234786346
2022-01-20 14:05:00,14.53601387019301
2022-01-20 14:10:00,5.105050912646343
2022-01-20 14:10:00,6.5287438444538965
2022-01-20 14:10:00,15.322856357547263
2022-01-20 14:15:00,5.272862511346195
2022-01-20 14:15:00,12.050605852109443
2022-01-20 14:15:00,15.866649541587392
2022-01-20 14:20:00,5.2670789604057315
2022-01-20 14:20:00,6.794298906181147
2022-01-20 14:20:00,14.676081136161141
2022-01-20 14:25:00,5.032003594860433
2022-01-20 14:25:00,18.911755502477973
2022-01-20 14:25:00,15.524817793122004
2022-01-20 14:30:00,5.0081162840322415
2022-01-20 14:30:00,6.482479924224597
2022-01-20 14:30:00,14.341201733291232
2022-01-20 14:35:00,5.08445247920652
2022-01-20 14:35:00,6.553176673592593
2022-01-20 14:35:00,15.189991934097844
2022-01-20 14:40:00,5.534020716901946
2022-01-20 14:40:00,6.683585623286717
2022-01-20 14:40:00,14.74262459327496
2022-01-20 14:45:00,5.080812852313317
2022-01-20 14:45:00,6.657373340205841
2022-01-20 14:45:00,15.549989163249553
2022-01-20 14:50:00,5.486122762476168
2022-01-20 14:50:00,6.874824131163212
2022-01-20 14:50:00,16.041034469499387
2022-01-20 14:55:00,5.117601219680799
2022-01-20 14:55:00,6.734711944871212
2022-01-20 14:55:00,14.776118054553745
2022-01-20 15:00:00,5.184961853803628
2022-01-20 15:00:00,6.472615372612827
2022-01-20 15:00:00,14.400745588529903
2022-01-20 15:05:00,5.280178247275873
2022-01-20 15:05:00,6.858962713736456
2022-01-20 15:05:00,14.918696736341015
2022-01-20 15:10:00,5.381275282344955
2022-01-20 15:10:00,6.684950492234523
2022-01-20 15:10:00,14.221047559852359
2022-01-20 15:15:00,5.701721796771011
2022-01-20 15:15:00,6.718835735454935
2022-01-20 15:15:00,14.531410827510209
2022-01-20 15:20:00,5.089167246700259
2022-01-20 15:20:00,7.039958508528163
2022-01-20 15:20:00,14.682481069149112
2022-01-20 15:25:00,5.350276034203374
2022-01-20 15:25:00,6.711796753453186
2022-01-20 15:25:00,15.65562171982177
2022-01-20 15:30:00,5.748575861909079
2022-01-20 15:30:00,6.771202586462036
2022-01-20 15:30:00,14.519336841008126
2022-01-20 15:35:00,5.092131131968163
2022-01-20 15:35:00,7.0988790828280095
2022-01-20 15:35:00,14.924940843017648
2022-01-20 15:40:00,5.317261807859472
2022-01-20 15:40:00,6.806154932820975
2022-01-20 15:40:00,14.73340228239593
2022-01-20 15:45:00,5.244802471754957
2022-01-20 15:45:00,6.8531944291377105
2022-01-20 15:45:00,14.399416913192045
2022-01-20 15:50:00,5.1888478382268675
2022-01-20 15:50:00,7.0162631461627925
2022-01-20 15:50:00,14.569481116278066
2022-01-20 15:55:00,5.1050507778607335
2022-01-20 15:55:00,7.054712366002959
2022-01-20 15:55:00,14.10706787146227
2022-01-20 16:00:00,5.38887387738529
2022-01-20 16:00:00,7.488966662673735
2022-01-20 16:00:00,14.136105896799153
2022-01-20 16:05:00,5.039808116673546
2022-01-20 16:05:00,7.31841208220501
2022-01-20 16:05:00,14.136105896799153
2022-01-20 16:10:00,5.035234988442538
2022-01-20 16:10:00,7.001197641774519
2022-01-20 16:10:00,14.136105896799153
2022-01-20 16:15:00,5.173133924129501
2022-01-20 16:15:00,6.797540377701154
2022-01-20 16:20:00,4.932988478710525
2022-01-20 16:20:00,7.012243811834607
2022-01-20 16:25:00,5.022112791510188
2022-01-20 16:25:00,6.970505320980536
2022-01-20 16:30:00,5.285382662351966
2022-01-20 16:30:00,6.811892148494876
2022-01-20 16:35:00,5.045350092959138
2022-01-20 16:35:00,6.718124047596079
2022-01-20 16:40:00,5.6784888155179365
2022-01-20 16:40:00,9.997421760244388
2022-01-20 16:45:00,4.958749558875427
2022-01-20 16:45:00,6.691766746798303
2022-01-20 16:50:00,5.6111657298748305
2022-01-20 16:50:00,6.603842105345168
2022-01-20 16:55:00,5.332306862421279
2022-01-20 16:55:00,6.95165913489165
2022-01-20 17:00:00,5.069711956016251
2022-01-20 17:00:00,17.684868392994783
2022-01-20 17:05:00,4.918019502320831
2022-01-20 17:05:00,7.299845706306535
2022-01-20 17:10:00,5.264284687325775
2022-01-20 17:10:00,6.976424517217104
2022-01-20 17:15:00,4.976706185868493
2022-01-20 17:15:00,6.851511881834596
2022-01-20 17:20:00,4.944934812004579
2022-01-20 17:20:00,6.623884514645087
2022-01-20 17:25:00,5.019170414544329
2022-01-20 17:25:00,6.917120012789851
2022-01-20 17:30:00,5.605117190018952
2022-01-20 17:30:00,6.532089928356245
2022-01-20 17:35:00,4.896268868556755
2022-01-20 17:35:00,6.836078265792286
2022-01-20 17:40:00,4.964919394092203
2022-01-20 17:40:00,6.7407408933617745
2022-01-20 17:45:00,5.170809897579576
2022-01-20 17:45:00,6.529870063530272
2022-01-20 17:50:00,5.087713920004397
2022-01-20 17:50:00,6.6353068805784945
2022-01-20 17:55:00,5.102259361434586
2022-01-20 17:55:00,7.151580963026755
2022-01-20 18:00:00,5.160034444552498
2022-01-20 18:00:00,6.59863247166617
2022-01-20 18:05:00,5.0520471796193105
2022-01-20 18:05:00,6.59863247166617
2022-01-20 18:10:00,5.0499941748645805
2022-01-20 18:10:00,6.753835632697915
2022-01-20 18:15:00,4.951334944383996
2022-01-20 18:20:00,4.909999241884682
2022-01-20 18:25:00,5.061954599937366
2022-01-20 18:30:00,5.037927690397412
2022-01-20 18:35:00,5.404992780261367
2022-01-20 18:40:00,5.287407313310737
2022-01-20 18:45:00,5.3357845718641
2022-01-20 18:50:00,5.195952721092767
2022-01-20 18:55:00,5.215455530614192
2022-01-20 19:00:00,5.18481875845255
2022-01-20 19:05:00,5.176922391872804
2022-01-20 19:10:00,5.352629298583846
2022-01-20 19:15:00,5.480885035936024
2022-01-20 19:20:00,5.0623035088074895
2022-01-20 19:25:00,5.5925585884340485
2022-01-20 19:30:00,4.942223091570643
2022-01-20 19:35:00,4.992053715268387
2022-01-20 19:40:00,5.415427800630779
2022-01-20 19:45:00,4.958488683622484
2022-01-20 19:50:00,5.3531983131642935
2022-01-20 19:55:00,4.93036314074677
2022-01-20 20:00:00,5.176929436589247
2022-01-20 20:05:00,5.176929436589247
2022-01-20 20:10:00,5.176929436589247
2022-01-20 22:05:00,5.348056367954166
2022-01-20 22:05:00,13.457241372856839
2022-01-20 22:05:00,45.039500965460846
2022-01-20 22:10:00,5.224864267583038
2022-01-20 22:10:00,15.317750653977631
2022-01-20 22:10:00,43.124043147437824
2022-01-20 22:15:00,5.000520751480646
2022-01-20 22:15:00,13.176512936820492
2022-01-20 22:15:00,44.28632702880355
2022-01-20 22:20:00,5.403365419427303
2022-01-20 22:20:00,14.338483733046468
2022-01-20 22:20:00,42.79358822232346
2022-01-20 22:25:00,5.238744434489172
2022-01-20 22:25:00,13.628312478992667
2022-01-20 22:25:00,43.36158089688285
2022-01-20 22:30:00,5.033480630204724
2022-01-20 22:30:00,13.763039457470144
2022-01-20 22:30:00,44.17159590492012
2022-01-20 22:35:00,5.2426902933661665
2022-01-20 22:35:00,13.336311029687153
2022-01-20 22:35:00,42.87257601402233
2022-01-20 22:40:00,5.291476179859407
2022-01-20 22:40:00,14.2263867811422
2022-01-20 22:40:00,42.715036822186896
2022-01-20 22:45:00,5.0774595698430245
2022-01-20 22:45:00,13.642899292915951
2022-01-20 22:45:00,47.22928113443363
2022-01-20 22:50:00,5.222593885976321
2022-01-20 22:50:00,14.5116624106019
2022-01-20 22:50:00,42.58703388868187
2022-01-20 22:55:00,5.3678909476168295
2022-01-20 22:55:00,14.19140711768446
2022-01-20 22:55:00,42.25284856591112
2022-01-20 23:00:00,5.385490571309987
2022-01-20 23:00:00,14.308690266212729
2022-01-20 23:00:00,42.382564225067085
2022-01-20 23:05:00,5.053648050089289
2022-01-20 23:05:00,14.718080744459467
2022-01-20 23:05:00,44.89671268965496
2022-01-20 23:10:00,5.643247532204776
2022-01-20 23:10:00,15.391533203565778
2022-01-20 23:10:00,44.31773731953983
2022-01-20 23:15:00,5.051233497628252
2022-01-20 23:15:00,13.646268891498476
2022-01-20 23:15:00,42.806640827470424
2022-01-20 23:20:00,5.233292809002663
2022-01-20 23:20:00,15.298615577364403
2022-01-20 23:20:00,47.205194816680915
2022-01-20 23:25:00,5.2131943119938855
2022-01-20 23:25:00,14.830815522274534
2022-01-20 23:25:00,43.88582976743338
2022-01-20 23:30:00,5.4161403243059745
2022-01-20 23:30:00,13.419720564948605
2022-01-20 23:30:00,45.815547767441
2022-01-20 23:35:00,5.289955641433472
2022-01-20 23:35:00,14.527188840735421
2022-01-20 23:35:00,43.668876710220054
2022-01-20 23:40:00,5.524102686821925
2022-01-20 23:40:00,13.91612387940561
2022-01-20 23:40:00,45.39816534241786
2022-01-20 23:45:00,5.243748332780022
2022-01-20 23:45:00,13.657965597682093
2022-01-20 23:45:00,46.40288424190376
2022-01-20 23:50:00,5.358350506585312
2022-01-20 23:50:00,15.143193929858136
2022-01-20 23:50:00,43.5579017832034
2022-01-20 23:55:00,5.167484004437903
2022-01-20 23:55:00,14.108637431563247
2022-01-20 23:55:00,43.333913764894476
